dyad,country1_code,country2_code,year,geo_score,number_of_events,geo_score_dyn,cum_events,weight,geo_score_ma
FRA-IND,FRA,IND,1975,-0.05,2,0.2959549484750891,5.3350553235465155,0.3748789616431729,0.2375
FRA-IND,FRA,IND,1976,0.6375,4,0.472588650162034,7.73453872648256,0.5171607695626708,0.3928571428571428
FRA-IND,FRA,IND,1977,0.55,2,0.4934706303750027,7.414177108537792,0.2697534697002181,0.44375
FRA-IND,FRA,IND,1978,0.625,2,0.5300577681707496,7.189923975976454,0.2781670580499264,0.6125
FRA-IND,FRA,IND,1979,0.7,1,0.5582267936796359,6.032946783183517,0.1657564762194556,0.61
FRA-IND,FRA,IND,1980,0.75,2,0.6198598557518308,6.223062748228462,0.3213851572634947,0.6900000000000001
FRA-IND,FRA,IND,1981,0.7166666666666667,3,0.6593398381657782,7.356143923759923,0.4078223633322578,0.725
FRA-IND,FRA,IND,1982,0.7166666666666667,3,0.6804435488827675,8.149300746631946,0.3681297442900093,0.725
FRA-IND,FRA,IND,1983,0.75,2,0.6984995826600767,7.704510522642361,0.259588197604807,0.725
FRA-IND,FRA,IND,1984,0.75,3,0.7169075839979773,8.393157365849653,0.3574340226487943,0.7375
FRA-IND,FRA,IND,1985,0.6,3,0.677390463183313,8.875210156094756,0.3380201648453191,0.69375
FRA-IND,FRA,IND,1986,0.5833333333333333,3,0.6467617648077806,9.212647109266328,0.3256393047968286,0.6444444444444444
FRA-IND,FRA,IND,1987,0.7,1,0.6539089370449391,7.448852976486429,0.1342488572612011,0.6071428571428571
FRA-IND,FRA,IND,1988,0.575,4,0.6196535651098648,9.2141970835405,0.4341127027926587,0.59375
FRA-IND,FRA,IND,1989,0.6166666666666667,3,0.618705337156521,9.449937958478351,0.317462401677298,0.60625
FRA-IND,FRA,IND,1990,0.2933333333333333,3,0.5171847526101202,9.614956570934844,0.3120138898046333,0.503
FRA-IND,FRA,IND,1991,0.475,2,0.5075209534001005,8.730469599654391,0.2290827517547478,0.4599999999999999
FRA-IND,FRA,IND,1992,-0.025,2,0.3762179396033712,8.111328719758074,0.2465687274056933,0.2542857142857143
FRA-IND,FRA,IND,1993,0.5,1,0.3947539318153328,6.6779301038306516,0.149747000111063,0.2799999999999999
FRA-IND,FRA,IND,1994,0.6,2,0.4562550173414372,6.674551072681456,0.2996456208397119,0.3299999999999999
FRA-IND,FRA,IND,1995,0.2,3,0.3560534480642032,7.672185750877019,0.3910228580762744,0.3833333333333333
FRA-IND,FRA,IND,1996,0.35,1,0.3551032213107205,6.370530025613913,0.1569728101083131,0.3583333333333333
FRA-IND,FRA,IND,1997,0.75,1,0.4274369713695376,5.459371017929739,0.1831712841489957,0.34
FRA-IND,FRA,IND,1998,0.05,3,0.2614469394967238,6.821559712550817,0.439782121159238,0.25
FRA-IND,FRA,IND,1999,0.6166666666666667,3,0.398507595382006,7.775091798785572,0.3858475343620488,0.3928571428571428
FRA-IND,FRA,IND,2000,0.5833333333333333,3,0.4641839937882188,8.4425642591499,0.3553422761039282,0.4166666666666667
FRA-IND,FRA,IND,2001,0.75,2,0.5364528722822135,7.90979498140493,0.2528510542563724,0.6375
FRA-IND,FRA,IND,2002,0.5,3,0.5236426983015,8.536856486983451,0.3514174104454305,0.59375
FRA-IND,FRA,IND,2003,0.6,4,0.5542597135634967,9.975799540888415,0.4009703666964194,0.6000000000000001
FRA-IND,FRA,IND,2004,0.4875,4,0.5299460102724395,10.98305967862189,0.364197238023376,0.5318181818181817
FRA-IND,FRA,IND,2005,0.7666666666666667,3,0.5963899239227461,10.688141775035325,0.2806848995030369,0.6045454545454546
FRA-IND,FRA,IND,2006,0.75,3,0.6403551453595675,10.481699242524726,0.2862131349685044,0.65
FRA-IND,FRA,IND,2007,0.4875,4,0.586424620244085,11.337189469767308,0.3528211300222804,0.6500000000000001
FRA-IND,FRA,IND,2008,0.75,4,0.6412419569060916,11.936032628837117,0.3351197273318534,0.6545454545454545
FRA-IND,FRA,IND,2009,0.67,5,0.6520085474145537,13.35522284018598,0.3743853666713038,0.6384615384615385
FRA-IND,FRA,IND,2010,0.6599999999999999,5,0.6547932864842119,14.348655988130188,0.3484646927305394,0.6892857142857142
FRA-IND,FRA,IND,2011,0.6,5,0.6365823482706496,15.04405919169113,0.3323571076323278,0.6433333333333333
FRA-IND,FRA,IND,2012,0.5375,4,0.6093073005813785,14.53084143418379,0.2752765569783181,0.6035714285714285
FRA-IND,FRA,IND,2013,0.55,4,0.5925675262159387,14.171589003928652,0.2822548691534251,0.5653846153846154
FRA-IND,FRA,IND,2014,0.3825,4,0.5322037815428622,13.920112302750056,0.2873540035456294,0.49
FRA-IND,FRA,IND,2015,0.75,5,0.6060626587876511,14.74407861192504,0.3391191902596063,0.5753846153846154
FRA-IND,FRA,IND,2016,0.675,4,0.6253177496536337,14.320855028347529,0.279312931531125,0.6138461538461539
FRA-IND,FRA,IND,2017,0.7125,4,0.6501832743880531,14.024598519843268,0.2852131556094414,0.7153846153846154
FRA-IND,FRA,IND,2018,0.6333333333333333,6,0.6437915283700506,15.817218963890287,0.3793334348912803,0.6678571428571429
FRA-IND,FRA,IND,2019,0.76,5,0.6799438698424101,16.072053274723203,0.3110990185593515,0.6966666666666667
FRA-IND,FRA,IND,2020,0.49,5,0.6215011749087977,16.25043729230624,0.3076840278241156,0.628125
FRA-IND,FRA,IND,2021,0.6142857142857143,7,0.6187524737947031,18.375306104614367,0.3809460348658994,0.6205882352941177
FRA-IND,FRA,IND,2022,0.6416666666666667,6,0.6260411998624515,18.862714273230058,0.318087837894846,0.588888888888889
FRA-IND,FRA,IND,2023,0.63,5,0.62712854931489,18.20389999126104,0.2746664177676376,0.6277777777777779
FRA-IND,FRA,IND,2024,0.7424999999999999,4,0.6546919038519967,16.742729993882726,0.2389096641623842,0.6646666666666666
FRA-ITA,FRA,ITA,1950,0.7166666666666667,3,0.7166666666666667,3.0,1.0,0.7166666666666667
FRA-ITA,FRA,ITA,1951,0.7666666666666667,3,0.746078431372549,5.1,0.5882352941176471,0.7416666666666667
FRA-ITA,FRA,ITA,1952,0.875,2,0.7923698384201078,5.569999999999999,0.3590664272890485,0.775
FRA-ITA,FRA,ITA,1953,0.55,2,0.7101966434988982,5.898999999999999,0.3390405153415833,0.7357142857142858
FRA-ITA,FRA,ITA,1954,0.2666666666666666,3,0.5235598165317773,7.129299999999999,0.4207986758868333,0.5214285714285715
FRA-ITA,FRA,ITA,1955,0.775,2,0.5954973957551023,6.990509999999999,0.2861021584977348,0.4928571428571429
FRA-ITA,FRA,ITA,1956,0.225,2,0.4880033559846096,6.893356999999999,0.2901344004089735,0.4
FRA-ITA,FRA,ITA,1957,0.9,1,0.5587281452398251,5.825349899999999,0.1716635081439486,0.58
FRA-ITA,FRA,ITA,1958,0.5875,4,0.572975614061634,8.077744929999998,0.4951877082853124,0.5285714285714286
FRA-ITA,FRA,ITA,1959,0.5333333333333333,3,0.5592338702768821,8.654421450999997,0.3466436222207964,0.60625
FRA-ITA,FRA,ITA,1960,0.2333333333333333,3,0.4512970900669109,9.058095015699998,0.3311954660224067,0.465
FRA-ITA,FRA,ITA,1961,-0.0666666666666666,3,0.2849394464905705,9.340666510989998,0.3211762240382176,0.2333333333333332
FRA-ITA,FRA,ITA,1962,-0.1333333333333333,3,0.1533859801255109,9.538466557693,0.3145159635308915,0.0111111111111111
FRA-ITA,FRA,ITA,1963,0.025,4,0.1052875019581602,10.6769265903851,0.3746396461695375,-0.05
FRA-ITA,FRA,ITA,1964,0.475,2,0.183336563777451,9.473848613269569,0.2111074476320737,0.0722222222222222
FRA-ITA,FRA,ITA,1965,0.1666666666666666,3,0.1781443627814185,9.6316940292887,0.3114716882489621,0.1722222222222222
FRA-ITA,FRA,ITA,1966,0.3125,4,0.2281735242439417,10.742185820502089,0.3723636945812059,0.3
FRA-ITA,FRA,ITA,1967,-0.425,2,0.0909454217761966,9.51953007435146,0.2100944042803766,0.1
FRA-ITA,FRA,ITA,1968,0.29,2,0.1368969767297504,8.663671052046023,0.230849023235673,0.1225
FRA-ITA,FRA,ITA,1969,0.8,1,0.2307601627424252,7.064569736432216,0.1415514372861191,0.106
FRA-ITA,FRA,ITA,1970,0.6766666666666666,3,0.3991284494066414,7.945198815502551,0.3775865235928956,0.5683333333333332
FRA-ITA,FRA,ITA,1971,0.6,1,0.4297414632227124,6.561639170851786,0.1524009434170375,0.686
FRA-ITA,FRA,ITA,1972,0.1333333333333333,3,0.3126326622829013,7.593147419596249,0.3950930798811646,0.4328571428571428
FRA-ITA,FRA,ITA,1973,0.7,1,0.3739715180306416,6.315203193717374,0.1583480324108718,0.3399999999999999
FRA-ITA,FRA,ITA,1974,0.2333333333333333,3,0.3171146395157744,7.420642235602162,0.4042776763454301,0.2571428571428572
FRA-ITA,FRA,ITA,1975,0.7,3,0.4572895313559535,8.194449564921513,0.3661014661487802,0.4999999999999999
FRA-ITA,FRA,ITA,1976,0.5625,4,0.500514358480584,9.73611469544506,0.4108415035282358,0.505
FRA-ITA,FRA,ITA,1977,0.4,1,0.4876530976182955,7.81528028681154,0.1279544639860866,0.59375
FRA-ITA,FRA,ITA,1978,0.4666666666666667,3,0.4802204980582762,8.470696200768078,0.3541621525427834,0.50625
FRA-ITA,FRA,ITA,1979,0.55,3,0.5036640058254944,8.929487340537655,0.3359655359362843,0.4928571428571429
FRA-ITA,FRA,ITA,1980,0.0933333333333333,3,0.3705930111708966,9.25064113837636,0.324301846231444,0.3699999999999999
FRA-ITA,FRA,ITA,1981,0.1,2,0.3067396347524027,8.47544879686345,0.2359757044063731,0.26625
FRA-ITA,FRA,ITA,1982,0.35,3,0.3212682137030132,8.932814157804415,0.3358404134467481,0.1912499999999999
FRA-ITA,FRA,ITA,1983,0.6,2,0.388815239639364,8.25296991046309,0.242337003732972,0.35
FRA-ITA,FRA,ITA,1984,0.25,3,0.3413682789942712,8.777078937324163,0.3417993641646112,0.375
FRA-ITA,FRA,ITA,1985,0.45,4,0.3842043200701092,10.143955256126914,0.3943235058715399,0.4166666666666667
FRA-ITA,FRA,ITA,1986,0.225,2,0.3492173149762603,9.10076867928884,0.2197616564578241,0.3333333333333333
FRA-ITA,FRA,ITA,1987,0.6166666666666667,3,0.4348418595441793,9.370538075502186,0.3201523728763275,0.4555555555555555
FRA-ITA,FRA,ITA,1988,0.675,2,0.49095766100872,8.55937665285153,0.2336618752878115,0.5214285714285715
FRA-ITA,FRA,ITA,1989,0.5333333333333333,3,0.5050961381216442,8.991563656996071,0.3336460836448384,0.6000000000000001
FRA-ITA,FRA,ITA,1990,0.7166666666666667,3,0.5733880606477784,9.29409455989725,0.3227856119459544,0.6375
FRA-ITA,FRA,ITA,1991,0.6666666666666667,3,0.6028262846251249,9.505866191928074,0.3155945959503886,0.6388888888888888
FRA-ITA,FRA,ITA,1992,0.1666666666666666,3,0.4672902952172021,9.654106334349652,0.3107485971359041,0.5166666666666667
FRA-ITA,FRA,ITA,1993,0.725,2,0.5261424075016612,8.757874434044757,0.228365914019655,0.49375
FRA-ITA,FRA,ITA,1994,0.2,3,0.4189822382386011,9.130512103831329,0.3285686460829667,0.31875
FRA-ITA,FRA,ITA,1995,0.2,3,0.3490299819567475,9.39135847268193,0.3194426034025381,0.33125
FRA-ITA,FRA,ITA,1996,0.675,2,0.4250672769380699,8.57395093087735,0.2332646893041345,0.31875
FRA-ITA,FRA,ITA,1997,0.75,2,0.5062825329725635,8.001765651614145,0.2499448355622053,0.4928571428571429
FRA-ITA,FRA,ITA,1998,0.6,4,0.5453264508413261,9.6012359561299,0.4166130296429391,0.65625
FRA-ITA,FRA,ITA,1999,0.49,5,0.5217247584567557,11.720865169290931,0.4265896696005147,0.5772727272727273
FRA-ITA,FRA,ITA,2000,0.3375,4,0.4613459918778672,12.20460561850365,0.3277451254906195,0.4769230769230769
FRA-ITA,FRA,ITA,2001,0.6,3,0.4973811608031574,11.543223932952555,0.259892731651499,0.4666666666666666
FRA-ITA,FRA,ITA,2002,0.3125,4,0.4361635345283775,12.080256753066788,0.3311187900856932,0.4
FRA-ITA,FRA,ITA,2003,-0.1666666666666666,3,0.2783019570515765,11.45617972714675,0.2618674000802511,0.255
FRA-ITA,FRA,ITA,2004,0.5,3,0.3386590188513004,11.019325809002725,0.2722489607802518,0.225
FRA-ITA,FRA,ITA,2005,0.0875,4,0.2528918554724554,11.713528066301906,0.3414855009830395,0.135
FRA-ITA,FRA,ITA,2006,0.35,4,0.2847319755242678,12.199469646411334,0.3278831060640954,0.2954545454545454
FRA-ITA,FRA,ITA,2007,0.5166666666666667,3,0.3450288956723429,11.539628752487934,0.2599737014375963,0.3
FRA-ITA,FRA,ITA,2008,0.25,3,0.3192938013520824,11.077740126741553,0.2708133577495675,0.37
FRA-ITA,FRA,ITA,2009,0.7,2,0.3973520094758866,9.754418088719088,0.2050352959868498,0.4625
FRA-ITA,FRA,ITA,2010,0.3833333333333333,3,0.3930728446497525,9.82809266210336,0.3052474272620415,0.4125
FRA-ITA,FRA,ITA,2011,0.0625,4,0.2715349668573489,10.879664863472351,0.3676583838009289,0.3111111111111111
FRA-ITA,FRA,ITA,2012,0.55,3,0.3502287837986397,10.615765404430649,0.2825985584372376,0.305
FRA-ITA,FRA,ITA,2013,0.575,2,0.397895068047949,9.431035783101454,0.2120657842888904,0.3388888888888888
FRA-ITA,FRA,ITA,2014,0.5875,4,0.4694324569504318,10.601725048171016,0.3772970890892959,0.5722222222222223
FRA-ITA,FRA,ITA,2015,0.025,4,0.3137808043074693,11.421207533719713,0.3502256646847972,0.36
FRA-ITA,FRA,ITA,2016,0.2666666666666666,3,0.3009254698843702,10.994845273603795,0.2728551357791582,0.2954545454545454
FRA-ITA,FRA,ITA,2017,0.175,4,0.2578607459231715,11.696391691522656,0.3419858111368766,0.1454545454545454
FRA-ITA,FRA,ITA,2018,-0.24,5,0.0690980082775024,13.18747418406586,0.3791476616531611,0.025
FRA-ITA,FRA,ITA,2019,-0.11,5,0.006173726959847,14.231231928846102,0.3513399279134235,-0.075
FRA-ITA,FRA,ITA,2020,0.4375,4,0.1297464315809359,13.96186235019227,0.2864947311233816,0.0
FRA-ITA,FRA,ITA,2021,0.6366666666666667,3,0.2488041747855655,12.773303645134588,0.234864846506856,0.2591666666666667
FRA-ITA,FRA,ITA,2022,0.2625,4,0.2530373853381527,12.94131255159421,0.3090876589258521,0.4281818181818181
FRA-ITA,FRA,ITA,2023,0.2333333333333333,3,0.2481354403907734,12.058918786115946,0.2487785226196277,0.366
FRA-ITA,FRA,ITA,2024,0.5599999999999999,5,0.364145751387455,13.441243150281162,0.3719894018802428,0.3791666666666666
FRA-JPN,FRA,JPN,1950,,0,0.0,0.0,0.0,
FRA-JPN,FRA,JPN,1951,0.9,1,0.9,1.0,1.0,0.9
FRA-JPN,FRA,JPN,1952,0.6125,4,0.6553191489361703,4.7,0.851063829787234,0.67
FRA-JPN,FRA,JPN,1953,0.5833333333333333,3,0.6209856915739269,6.29,0.4769475357710652,0.6375
FRA-JPN,FRA,JPN,1954,0.65,2,0.63004841480556,6.403,0.3123535842573793,0.6111111111111112
FRA-JPN,FRA,JPN,1955,0.7,1,0.6428084128344977,5.482099999999999,0.1824118494737418,0.625
FRA-JPN,FRA,JPN,1956,0.675,2,0.6538377070888588,5.83747,0.342614180458315,0.67
FRA-JPN,FRA,JPN,1957,0.575,2,0.6279307926139488,6.0862289999999994,0.3286107045922853,0.6399999999999999
FRA-JPN,FRA,JPN,1958,0.55,2,0.6030342087499343,6.260360299999999,0.3194704304798559,0.6
FRA-JPN,FRA,JPN,1959,0.35,1,0.5560215086984934,5.382252209999999,0.1857958269109058,0.52
FRA-JPN,FRA,JPN,1960,0.475,2,0.5279259964713912,5.767576546999999,0.3467660955519175,0.4800000000000001
FRA-JPN,FRA,JPN,1961,0.4,1,0.5025302675132124,5.037303582899999,0.1985189067013299,0.4249999999999999
FRA-JPN,FRA,JPN,1962,0.4,1,0.4798772142956204,4.526112508029999,0.2209401552051237,0.4375
FRA-JPN,FRA,JPN,1963,0.6166666666666667,3,0.5464060424130559,6.1682787556209995,0.4863593425096384,0.53
FRA-JPN,FRA,JPN,1964,0.4833333333333333,3,0.520548782964647,7.3177951289347,0.409959550266438,0.5285714285714286
FRA-JPN,FRA,JPN,1965,0.375,2,0.4796783947438743,7.12245659025429,0.2808019922138402,0.50625
FRA-JPN,FRA,JPN,1966,0.5,2,0.4854964368015002,6.985719613178002,0.2862983501695602,0.4571428571428571
FRA-JPN,FRA,JPN,1967,,0,0.3398475057610501,4.890003729224601,0.0,0.4375
FRA-JPN,FRA,JPN,1968,,0,0.237893254032735,3.42300261045722,0.0,0.5
FRA-JPN,FRA,JPN,1969,0.375,2,0.3002697645654075,4.396101827320054,0.4549485154258215,0.375
FRA-JPN,FRA,JPN,1970,0.425,2,0.349402548132612,5.077271279124037,0.3939123773479073,0.4
FRA-JPN,FRA,JPN,1971,0.45,1,0.3714920224684811,4.554089895386825,0.2195828415712597,0.41
FRA-JPN,FRA,JPN,1972,0.4333333333333333,3,0.4014739297586244,6.187862926770777,0.4848200478102044,0.4333333333333333
FRA-JPN,FRA,JPN,1973,0.1,2,0.3062441305078,6.331504048739544,0.315880710902831,0.3249999999999999
FRA-JPN,FRA,JPN,1974,0.6,2,0.3975853794272816,6.43205283411768,0.3109427194676256,0.3857142857142857
FRA-JPN,FRA,JPN,1975,0.6,1,0.4343717381199167,5.502436983882376,0.1817376560475257,0.4
FRA-JPN,FRA,JPN,1976,0.5,1,0.4478985807161874,4.851705888717663,0.206113070935614,0.575
FRA-JPN,FRA,JPN,1977,0.45,2,0.4486774330837126,5.396194122102363,0.3706315886243169,0.5
FRA-JPN,FRA,JPN,1978,0.65,1,0.4908186121304966,4.777335885471654,0.2093216855530501,0.5125
FRA-JPN,FRA,JPN,1979,0.4,1,0.4699125837438733,4.344135119830158,0.2301954180557572,0.4875
FRA-JPN,FRA,JPN,1980,0.025,2,0.2933913031098618,5.04089458388111,0.3967549740863952,0.275
FRA-JPN,FRA,JPN,1981,-0.325,2,0.0696860715516611,5.528626208716776,0.3617535214890591,-0.04
FRA-JPN,FRA,JPN,1982,0.15,3,0.1047574602698527,6.870038346101744,0.4366787853087145,-0.0214285714285714
FRA-JPN,FRA,JPN,1983,0.475,2,0.2135079611289884,6.80902684227122,0.2937277303099718,0.1071428571428571
FRA-JPN,FRA,JPN,1984,0.375,2,0.2612420522626994,6.766318789589854,0.2955816984380116,0.3071428571428571
FRA-JPN,FRA,JPN,1985,0.525,2,0.339550062836851,6.736423152712898,0.2968934632906126,0.4583333333333333
FRA-JPN,FRA,JPN,1986,0.525,2,0.3947805123671867,6.7154962068990285,0.2978186478529078,0.475
FRA-JPN,FRA,JPN,1987,0.075,2,0.2993357138481027,6.700847344829319,0.2984697154074539,0.375
FRA-JPN,FRA,JPN,1988,0.39,2,0.3264377313332639,6.690593141380523,0.298927159033216,0.33
FRA-JPN,FRA,JPN,1989,0.325,2,0.3260074928128481,6.683415198966366,0.2992482047665261,0.2633333333333333
FRA-JPN,FRA,JPN,1990,-0.4,2,0.1085875987015014,6.678390639276456,0.2994733474016551,0.105
FRA-JPN,FRA,JPN,1991,0.1666666666666666,3,0.1312898888548848,7.6748734474935185,0.3908859241164098,0.0499999999999999
FRA-JPN,FRA,JPN,1992,0.15,3,0.1379940903883337,8.372411413245462,0.3583197064651995,0.0187499999999999
FRA-JPN,FRA,JPN,1993,-0.0666666666666666,3,0.0687012463215539,8.860687989271824,0.3385741607911579,0.0833333333333333
FRA-JPN,FRA,JPN,1994,0.3125,4,0.164285345726506,10.202481592490276,0.392061476782695,0.15
FRA-JPN,FRA,JPN,1995,-0.4875,4,-0.0697124013084827,11.141737114743194,0.3590104450325829,-0.0818181818181818
FRA-JPN,FRA,JPN,1996,0.6333333333333333,3,0.1255922585639559,10.799215980320234,0.2777979443569791,0.109090909090909
FRA-JPN,FRA,JPN,1997,0.65,4,0.3070568395333364,11.559451186224162,0.3460371894443356,0.2318181818181818
FRA-JPN,FRA,JPN,1998,0.55,3,0.3727667859060948,11.091615830356911,0.2704745679875809,0.615
FRA-JPN,FRA,JPN,1999,0.575,4,0.4415294383101412,11.76413108124984,0.3400166125635378,0.5954545454545455
FRA-JPN,FRA,JPN,2000,0.5375,4,0.4729054614403604,12.234891756874887,0.3269338282255228,0.5545454545454546
FRA-JPN,FRA,JPN,2001,0.1125,4,0.358167068387632,12.56442422981242,0.3183591963178815,0.4083333333333332
FRA-JPN,FRA,JPN,2002,0.275,2,0.342758764286408,10.795096960868694,0.1852692946853399,0.315
FRA-JPN,FRA,JPN,2003,-0.1675,4,0.1661462025254557,11.556567872608085,0.3461235242239165,0.0329999999999999
FRA-JPN,FRA,JPN,2004,0.5,2,0.2323240252019966,10.08959751082566,0.19822396263618,0.11
FRA-JPN,FRA,JPN,2005,0.5833333333333333,3,0.3369704932277712,10.06271825757796,0.2981301794612784,0.231111111111111
FRA-JPN,FRA,JPN,2006,0.575,4,0.4231825910730092,11.04390278030457,0.3621908015283784,0.5611111111111111
FRA-JPN,FRA,JPN,2007,0.4,2,0.4184177714887988,9.7307319462132,0.2055343843664625,0.5388888888888889
FRA-JPN,FRA,JPN,2008,0.425,4,0.4208530380049334,10.81151236234924,0.3699759909566286,0.48
FRA-JPN,FRA,JPN,2009,0.5,4,0.4482204518000326,11.568058653644467,0.3457797128941611,0.45
FRA-JPN,FRA,JPN,2010,0.55,3,0.4757342849665993,11.097641057551126,0.2703277195975554,0.4863636363636364
FRA-JPN,FRA,JPN,2011,0.575,4,0.5094741807579574,11.768348740285788,0.3398947539944216,0.5409090909090909
FRA-JPN,FRA,JPN,2012,0.5666666666666667,3,0.524742007568996,11.237844118200051,0.2669551177651061,0.5650000000000001
FRA-JPN,FRA,JPN,2013,0.6833333333333333,3,0.5685255971773686,10.866490882740036,0.276078085591099,0.605
FRA-JPN,FRA,JPN,2014,0.6875,4,0.6095281235932295,11.606543617918025,0.3446331769110706,0.65
FRA-JPN,FRA,JPN,2015,0.62,5,0.6135175373427987,13.124580532542616,0.3809645563606712,0.6583333333333333
FRA-JPN,FRA,JPN,2016,0.6125,4,0.6132088935515256,13.18720637277983,0.3033242892335816,0.6384615384615385
FRA-JPN,FRA,JPN,2017,0.6625,4,0.6281105459778227,13.23104446094588,0.3023192924645377,0.6307692307692309
FRA-JPN,FRA,JPN,2018,0.5875,4,0.6158616033315867,13.261731122662114,0.3016197480557164,0.6208333333333332
FRA-JPN,FRA,JPN,2019,0.45,6,0.550746388419102,15.28321178586348,0.3925876369487874,0.55
FRA-JPN,FRA,JPN,2020,0.48,5,0.5282131772951693,15.698248250104434,0.3185068754385851,0.4966666666666667
FRA-JPN,FRA,JPN,2021,0.6166666666666667,3,0.5471827076043478,13.988773775073104,0.2144576821555127,0.4964285714285714
FRA-JPN,FRA,JPN,2022,0.6375,4,0.5733765489196103,13.79214164255117,0.2900202233755561,0.5666666666666667
FRA-JPN,FRA,JPN,2023,0.7357142857142857,7,0.6416082109673604,16.65449914978582,0.4203068454382203,0.6821428571428572
FRA-JPN,FRA,JPN,2024,0.525,4,0.6118197071148576,15.658149404850072,0.2554580299739004,0.6533333333333332
FRA-KOR,FRA,KOR,1950,0.8166666666666667,3,0.8166666666666667,3.0,1.0,0.8166666666666668
FRA-KOR,FRA,KOR,1951,0.8166666666666667,3,0.8166666666666667,5.1,0.5882352941176471,0.8166666666666668
FRA-KOR,FRA,KOR,1952,0.9,1,0.8349015317286652,4.569999999999999,0.2188183807439825,0.8285714285714286
FRA-KOR,FRA,KOR,1953,0.775,2,0.8118580496249278,5.199,0.3846893633391037,0.8166666666666668
FRA-KOR,FRA,KOR,1954,0.5,1,0.744637121979609,4.6392999999999995,0.215549759662018,0.7375
FRA-KOR,FRA,KOR,1955,,0,0.5212459853857262,3.2475099999999997,0.0,0.6833333333333332
FRA-KOR,FRA,KOR,1956,,0,0.3648721897700083,2.2732569999999996,0.0,0.5
FRA-KOR,FRA,KOR,1957,,0,0.2554105328390058,1.5912798999999995,0.0,
FRA-KOR,FRA,KOR,1958,0.6,1,0.4184220899694432,2.11389593,0.4730601851340903,0.6
FRA-KOR,FRA,KOR,1959,0.7,1,0.5319740627810507,2.4797271509999996,0.4032701741386063,0.6499999999999999
FRA-KOR,FRA,KOR,1960,0.5,1,0.5202868204646341,2.7358090056999997,0.3655225923726844,0.6
FRA-KOR,FRA,KOR,1961,0.55,2,0.5354657100303531,3.91506630399,0.5108470316228669,0.575
FRA-KOR,FRA,KOR,1962,,0,0.3748259970212472,2.7405464127929995,0.0,0.5333333333333333
FRA-KOR,FRA,KOR,1963,0.6,1,0.4519831221859388,2.9183824889551,0.3426555647810376,0.5666666666666668
FRA-KOR,FRA,KOR,1964,,0,0.3163881855301571,2.04286774226857,0.0,0.6
FRA-KOR,FRA,KOR,1965,0.625,2,0.4963363761418918,3.430007419587999,0.5830891177023265,0.6166666666666667
FRA-KOR,FRA,KOR,1966,0.475,2,0.4866402384629913,4.401005193711599,0.4544416359375606,0.55
FRA-KOR,FRA,KOR,1967,-0.475,2,0.1080941521590287,5.08070363559812,0.3936462630858712,0.2083333333333333
FRA-KOR,FRA,KOR,1968,,0,0.0756659065113201,3.5564925449186835,0.0,0.0
FRA-KOR,FRA,KOR,1969,,0,0.052966134557924,2.4895447814430782,0.0,-0.475
FRA-KOR,FRA,KOR,1970,,0,0.0370762941905468,1.7426813470101548,0.0,
FRA-KOR,FRA,KOR,1971,,0,0.0259534059333827,1.2198769429071084,0.0,
FRA-KOR,FRA,KOR,1972,,0,0.0181673841533679,0.8539138600349758,0.0,
FRA-KOR,FRA,KOR,1973,0.65,1,0.4136214215325744,1.597739702024483,0.6258841779627233,0.65
FRA-KOR,FRA,KOR,1974,0.4875,4,0.4713569026738829,5.118417791417138,0.7814915004999071,0.52
FRA-KOR,FRA,KOR,1975,0.5,1,0.4776069069263647,4.582892453991996,0.2182028075149211,0.5166666666666667
FRA-KOR,FRA,KOR,1976,-0.55,1,0.2334051790750662,4.208024717794397,0.2376411896468474,0.3166666666666667
FRA-KOR,FRA,KOR,1977,-0.5,1,0.0475267415949451,3.945617302456078,0.2534457661105443,-0.1833333333333333
FRA-KOR,FRA,KOR,1978,0.75,1,0.2342587818188222,3.7619321117192546,0.2658208522383425,-0.1
FRA-KOR,FRA,KOR,1979,0.575,2,0.3813407143003742,4.633352478203478,0.4316528926751271,0.35
FRA-KOR,FRA,KOR,1980,0.7,1,0.4564369309471545,4.243346734742435,0.2356630420541626,0.6499999999999999
FRA-KOR,FRA,KOR,1981,0.75,1,0.5303759055334192,3.970342714319704,0.2518674260519962,0.6499999999999999
FRA-KOR,FRA,KOR,1982,0.525,2,0.5281262149358025,4.779239900023793,0.418476586619986,0.625
FRA-KOR,FRA,KOR,1983,0.475,2,0.5082491094582893,5.345467930016655,0.3741487230274654,0.55
FRA-KOR,FRA,KOR,1984,,0,0.3557743766208024,3.7418275510116583,0.0,0.5
FRA-KOR,FRA,KOR,1985,0.5,1,0.3956236427298636,3.619279285708161,0.2762981027600738,0.4833333333333333
FRA-KOR,FRA,KOR,1986,0.45,3,0.4251039363002723,5.533495499995713,0.5421527857034174,0.4625
FRA-KOR,FRA,KOR,1987,0.25,2,0.3654783226623923,5.8734468499969985,0.3405155526351655,0.3916666666666666
FRA-KOR,FRA,KOR,1988,0.35,1,0.3624501339241359,5.111412794997899,0.1956406262038969,0.3666666666666667
FRA-KOR,FRA,KOR,1989,0.6,1,0.4143397012282811,4.57798895649853,0.2184365251865633,0.3625
FRA-KOR,FRA,KOR,1990,0.7,1,0.4822797725737393,4.204592269548971,0.2378351896906452,0.5499999999999999
